Begin IJ Block
1   11   6   13   -0.0000000001
1   11   6   14   0.0000000000
1   11   7   13   0.0000000000
1   11   7   14   -0.0000000000
1   12   1   8   0.0143180581
1   12   1   9   -0.0000000000
1   12   1   10   -0.0000860595
1   12   1   11   0.0000000004
1   12   1   12   0.5235667408
1   12   2   8   -0.0000000000
1   12   2   9   0.0121671814
1   12   2   11   -0.0531188057
1   12   2   12   -0.0000000000
1   12   2   13   0.0000000000
1   12   3   8   -0.0020212542
1   12   3   10   0.0006836830
1   12   3   11   -0.0000000000
1   12   3   12   -0.0043430824
1   12   4   8   0.0000000000
1   12   4   9   -0.0027704667
1   12   4   11   0.0001456562
1   12   4   12   0.0000000000
1   12   5   8   0.0109289844
1   12   5   10   0.0129348366
1   12   5   11   -0.0000000000
1   12   5   12   0.0006908942
1   12   6   13   -0.0006409230
1   12   7   14   -0.0006409230
1   13   1   13   0.5313497943
1   13   2   12   0.0000000000
1   13   2   13   -0.0000000007
1   13   2   14   0.0000000002
1   13   3   13   -0.0046936192
1   13   4   13   0.0000000000
1   13   4   14   -0.0000000000
1   13   5   13   0.0014359719
1   13   6   8   0.0117577736
1   13   6   9   -0.0000000000
1   13   6   10   0.0136362873
1   13   6   11   -0.0000000001
1   13   6   12   -0.0006409230
1   13   7   9   0.0000000000
1   13   7   11   0.0000000000
1   14   1   14   0.5313497943
1   14   2   13   0.0000000002
1   14   2   14   0.0000000007
1   14   3   14   -0.0046936192
1   14   4   13   -0.0000000000
1   14   4   14   0.0000000000
1   14   5   14   0.0014359719
1   14   6   9   0.0000000000
1   14   6   11   0.0000000000
1   14   7   8   0.0117577736
1   14   7   9   0.0000000000
1   14   7   10   0.0136362873
1   14   7   11   -0.0000000000
1   14   7   12   -0.0006409230
2   8   1   8   -0.0000000149
2   8   1   9   1.9708515645
2   8   1   10   0.0000000008
2   8   1   11   -0.2058259033
2   8   1   12   -0.0000000000
2   8   2   8   2.1568400325
2   8   2   9   0.0000000149
2   8   2   10   -0.2025597753
2   8   2   11   -0.0000000008
2   8   2   12   0.0143196463
2   8   3   8   0.0000000008
2   8   3   9   -0.2026041350
2   8   3   11   0.0326954400
2   8   4   8   -0.2059579368
2   8   4   9   -0.0000000008
2   8   4   10   0.0326953336
2   8   4   12   -0.0027741833
2   8   5   8   -0.0000000000
2   8   5   9   0.0121671814
2   8   5   11   -0.0027704667
2   8   6   13   -0.0000000000
2   8   6   14   0.0000000000
2   8   7   13   0.0000000000
2   8   7   14   0.0000000000
2   9   1   8   1.9708515645
2   9   1   9   0.0000000149
2   9   1   10   -0.2026041350
2   9   1   11   -0.0000000008
2   9   1   12   0.0121671814
2   9   2   8   0.0000000149
2   9   2   9   2.1568290480
2   9   2   10   -0.0000000023
2   9   2   11   -0.2059562601
2   9   2   12   0.0000000001
2   9   3   8   -0.2026041350
2   9   3   9   -0.0000000023
2   9   3   10   0.0321629790
2   9   3   11   0.0000000002
2   9   3   12   -0.0020235373
2   9   4   8   -0.0000000008
2   9   4   9   -0.2059562601
2   9   4   10   0.0000000002
2   9   4   11   0.0332838882
2   9   4   12   -0.0000000000
2   9   5   8   0.0121671814
2   9   5   9   0.0000000001
2   9   5   10   -0.0020235373
2   9   5   11   -0.0000000000
2   9   5   12   0.0108796397
2   9   6   13   0.0117312432
2   9   7   14   0.0117312432
2   10   1   8   0.0000000008
2   10   1   9   -0.2026041350
2   10   1   10   -0.0000000000
2   10   1   11   0.3989066667
2   10   2   8   -0.2025597753
2   10   2   9   -0.0000000023
2   10   2   10   0.5818881630
2   10   2   11   0.0000000030
2   10   2   12   -0.0000851374
2   10   3   9   0.0321629790
2   10   3   10   -0.0000000000
2   10   3   11   -0.0087000115
2   10   3   12   0.0000000000
2   10   4   8   0.0326953336
2   10   4   9   0.0000000002
2   10   4   10   -0.0087229466
2   10   4   11   -0.0000000000
2   10   4   12   -0.0001909817
2   10   5   9   -0.0020235373
2   10   5   10   0.0000000000
2   10   5   11   -0.0010784811
2   10   5   12   0.0000000000
2   10   6   13   0.0000000000
2   10   6   14   0.0000000000
2   10   7   13   0.0000000000
2   10   7   14   0.0000000001
2   11   1   8   -0.2058259033
2   11   1   9   -0.0000000008
2   11   1   10   0.3989066667
2   11   1   11   0.0000000000
2   11   1   12   -0.0531188057
2   11   2   8   -0.0000000008
2   11   2   9   -0.2059562601
2   11   2   10   0.0000000030
2   11   2   11   0.5881875089
2   11   2   12   -0.0000000004
2   11   3   8   0.0326954400
2   11   3   9   0.0000000002
2   11   3   10   -0.0087000115
2   11   3   11   -0.0000000000
2   11   3   12   0.0009642688
2   11   4   9   0.0332838882
2   11   4   10   -0.0000000000
2   11   4   11   -0.0089283273
2   11   5   8   -0.0027704667
2   11   5   9   -0.0000000000
2   11   5   10   -0.0010784811
2   11   5   12   0.0124319884
2   11   6   13   0.0134901439
2   11   7   14   0.0134901439
2   12   1   8   -0.0000000000
2   12   1   9   0.0121671814
2   12   1   11   -0.0531188057
2   12   1   12   -0.0000000000
2   12   1   13   0.0000000000
2   12   2   8   0.0143196463
2   12   2   9   0.0000000001
2   12   2   10   -0.0000851374
2   12   2   11   -0.0000000004
2   12   2   12   0.5235662949
2   12   3   9   -0.0020235373
2   12   3   10   0.0000000000
2   12   3   11   0.0009642688
2   12   3   12   -0.0000000000
2   12   4   8   -0.0027741833
2   12   4   9   -0.0000000000
2   12   4   10   -0.0001909817
2   12   4   12   -0.0044388860
2   12   5   9   0.0108796397
2   12   5   10   0.0000000000
2   12   5   11   0.0124319884
2   12   5   12   0.0000000000
2   12   7   14   -0.0000000000
2   13   1   12   0.0000000000
2   13   1   13   -0.0000000007
2   13   1   14   0.0000000002
2   13   2   13   0.5313499209
2   13   3   13   -0.0000000000
2   13   3   14   -0.0000000000
2   13   4   13   -0.0048288663
2   13   5   13   0.0000000000
2   13   6   8   -0.0000000000
2   13   6   9   0.0117312432
2   13   6   10   0.0000000000
2   13   6   11   0.0134901439
2   13   7   8   0.0000000000
2   13   7   10   0.0000000000
2   14   1   13   0.0000000002
2   14   1   14   0.0000000007
2   14   2   14   0.5313499209
2   14   3   13   -0.0000000000
2   14   3   14   -0.0000000000
2   14   4   14   -0.0048288663
2   14   5   14   0.0000000000
2   14   6   8   0.0000000000
2   14   6   10   0.0000000000
2   14   7   8   0.0000000000
2   14   7   9   0.0117312432
2   14   7   10   0.0000000001
2   14   7   11   0.0134901439
2   14   7   12   -0.0000000000
3   8   1   8   -0.2025615349
3   8   1   9   0.0000000008
3   8   1   10   0.0321635256
3   8   1   11   -0.0000000002
3   8   1   12   -0.0020212542
3   8   2   8   0.0000000008
3   8   2   9   -0.2026041350
3   8   2   11   0.0326954400
3   8   3   8   0.5818883193
3   8   3   9   -0.0000000000
3   8   3   10   -0.0084999389
3   8   3   11   0.0000000000
3   8   3   12   0.0019969531
3   8   4   8   -0.0000000030
3   8   4   9   0.3989066667
3   8   4   10   0.0000000000
3   8   4   11   -0.0086828659
3   8   4   12   0.0000000000
3   8   5   8   -0.0000860595
3   8   5   10   0.0006836830
3   8   5   12   0.0129348366
3   8   6   13   0.0136362873
3   8   7   14   0.0136362873
3   9   1   8   0.0000000008
3   9   1   9   -0.2025597753
3   9   1   11   0.0326953336
3   9   2   8   -0.2026041350
3   9   2   9   -0.0000000023
3   9   2   10   0.0321629790
3   9   2   11   0.0000000002
3   9   2   12   -0.0020235373
3   9   3   8   -0.0000000000
3   9   3   9   0.5818881630
3   9   3   10   -0.0000000000
3   9   3   11   -0.0087229466
3   9   3   12   0.0000000000
3   9   4   8   0.3989066667
3   9   4   9   0.0000000030
3   9   4   10   -0.0087000115
3   9   4   11   -0.0000000000
3   9   4   12   -0.0010784811
3   9   5   9   -0.0000851374
3   9   5   10   0.0000000000
3   9   5   11   -0.0001909817
3   9   5   12   0.0000000000
3   9   6   13   0.0000000000
3   9   6   14   0.0000000000
3   9   7   13   0.0000000000
3   9   7   14   0.0000000001
3   10   1   8   0.0321635256
3   10   1   10   -0.0084999389
3   10   1   11   0.0000000000
3   10   1   12   0.0006836830
3   10   2   9   0.0321629790
3   10   2   10   -0.0000000000
3   10   2   11   -0.0087000115
3   10   2   12   0.0000000000
3   10   3   8   -0.0084999389
3   10   3   9   -0.0000000000
3   10   3   10   0.4391411214
3   10   3   11   -0.0000000000
3   10   3   12   0.0109523722
3   10   4   8   0.0000000000
3   10   4   9   -0.0087000115
3   10   4   10   -0.0000000000
3   10   4   11   0.2546366770
3   10   5   8   0.0006836830
3   10   5   9   0.0000000000
3   10   5   10   0.0109523722
3   10   5   12   0.0692806712
3   10   6   13   0.0672917010
3   10   7   14   0.0672917010
3   11   1   8   -0.0000000002
3   11   1   9   0.0326953336
3   11   1   10   0.0000000000
3   11   1   11   -0.0088317040
3   11   1   12   -0.0000000000
3   11   2   8   0.0326954400
3   11   2   9   0.0000000002
3   11   2   10   -0.0087000115
3   11   2   11   -0.0000000000
3   11   2   12   0.0009642688
3   11   3   8   0.0000000000
3   11   3   9   -0.0087229466
3   11   3   10   -0.0000000000
3   11   3   11   0.4398897350
3   11   4   8   -0.0086828659
3   11   4   9   -0.0000000000
3   11   4   10   0.2546366770
3   11   4   11   0.0000000000
3   11   4   12   -0.0398762129
3   11   5   9   -0.0001909817
3   11   5   11   -0.0002577578
3   11   5   12   -0.0000000000
3   11   6   13   -0.0000000001
3   11   6   14   0.0000000000
3   11   7   13   0.0000000000
3   11   7   14   0.0000000001
3   12   1   8   -0.0020212542
3   12   1   10   0.0006836830
3   12   1   11   -0.0000000000
3   12   1   12   -0.0043430824
3   12   2   9   -0.0020235373
3   12   2   10   0.0000000000
3   12   2   11   0.0009642688
3   12   2   12   -0.0000000000
3   12   3   8   0.0019969531
3   12   3   9   0.0000000000
3   12   3   10   0.0109523722
3   12   3   12   0.4150883222
3   12   4   8   0.0000000000
3   12   4   9   -0.0010784811
3   12   4   11   -0.0398762129
3   12   4   12   -0.0000000000
3   12   4   13   0.0000000000
3   12   5   8   0.0129348366
3   12   5   9   0.0000000000
3   12   5   10   0.0692806712
3   12   5   11   -0.0000000000
3   12   5   12   0.0122199532
3   12   6   13   -0.0010321087
3   12   7   14   -0.0010321087
3   13   1   13   -0.0046936192
3   13   2   13   -0.0000000000
3   13   2   14   -0.0000000000
3   13   3   13   0.4139694316
3   13   4   12   0.0000000000
3   13   4   13   -0.0000000005
3   13   4   14   0.0000000001
3   13   5   13   0.0088053719
3   13   6   8   0.0136362873
3   13   6   9   0.0000000000
3   13   6   10   0.0672917010
3   13   6   11   -0.0000000001
3   13   6   12   -0.0010321087
3   13   7   9   0.0000000000
3   13   7   11   0.0000000000
3   14   1   14   -0.0046936192
3   14   2   13   -0.0000000000
3   14   2   14   -0.0000000000
3   14   3   14   0.4139694316
3   14   4   13   0.0000000001
3   14   4   14   0.0000000005
3   14   5   14   0.0088053719
3   14   6   9   0.0000000000
3   14   6   11   0.0000000000
3   14   7   8   0.0136362873
3   14   7   9   0.0000000001
3   14   7   10   0.0672917010
3   14   7   11   0.0000000001
3   14   7   12   -0.0010321087
4   8   1   8   0.0000000023
4   8   1   9   -0.2058259033
4   8   1   10   -0.0000000002
4   8   1   11   0.0332840771
4   8   1   12   0.0000000000
4   8   2   8   -0.2059579368
4   8   2   9   -0.0000000008
4   8   2   10   0.0326953336
4   8   2   12   -0.0027741833
4   8   3   8   -0.0000000030
4   8   3   9   0.3989066667
4   8   3   10   0.0000000000
4   8   3   11   -0.0086828659
4   8   3   12   0.0000000000
4   8   4   8   0.5881877995
4   8   4   9   0.0000000000
4   8   4   10   -0.0088317040
4   8   4   11   0.0000000000
4   8   4   12   0.0000987717
4   8   5   8   0.0000000004
4   8   5   9   -0.0531188057
4   8   5   10   -0.0000000000
4   8   5   11   0.0001456562
4   8   5   12   -0.0000000000
4   8   6   13   -0.0000000001
4   8   6   14   0.0000000000
4   8   7   13   0.0000000000
4   8   7   14   -0.0000000000
4   9   1   8   -0.2058259033
4   9   1   9   -0.0000000008
4   9   1   10   0.0326954400
4   9   1   12   -0.0027704667
4   9   2   8   -0.0000000008
4   9   2   9   -0.2059562601
4   9   2   10   0.0000000002
4   9   2   11   0.0332838882
4   9   2   12   -0.0000000000
4   9   3   8   0.3989066667
4   9   3   9   0.0000000030
4   9   3   10   -0.0087000115
4   9   3   11   -0.0000000000
4   9   3   12   -0.0010784811
4   9   4   8   0.0000000000
4   9   4   9   0.5881875089
4   9   4   10   -0.0000000000
4   9   4   11   -0.0089283273
4   9   5   8   -0.0531188057
4   9   5   9   -0.0000000004
4   9   5   10   0.0009642688
4   9   5   12   0.0124319884
4   9   6   13   0.0134901439
4   9   7   14   0.0134901439
4   10   1   8   -0.0000000002
4   10   1   9   0.0326954400
4   10   1   10   0.0000000000
4   10   1   11   -0.0086828659
4   10   2   8   0.0326953336
4   10   2   9   0.0000000002
4   10   2   10   -0.0087229466
4   10   2   11   -0.0000000000
4   10   2   12   -0.0001909817
4   10   3   8   0.0000000000
4   10   3   9   -0.0087000115
4   10   3   10   -0.0000000000
4   10   3   11   0.2546366770
4   10   4   8   -0.0088317040
4   10   4   9   -0.0000000000
4   10   4   10   0.4398897350
4   10   4   11   0.0000000000
4   10   4   12   -0.0002577578
4   10   5   8   -0.0000000000
4   10   5   9   0.0009642688
4   10   5   11   -0.0398762129
4   10   5   12   -0.0000000000
4   10   6   13   -0.0000000001
4   10   6   14   0.0000000000
4   10   7   13   0.0000000000
4   10   7   14   0.0000000001
4   11   1   8   0.0332840771
4   11   1   10   -0.0086828659
4   11   1   11   0.0000000000
4   11   1   12   0.0001456562
4   11   2   9   0.0332838882
4   11   2   10   -0.0000000000
4   11   2   11   -0.0089283273
4   11   3   8   -0.0086828659
4   11   3   9   -0.0000000000
4   11   3   10   0.2546366770
4   11   3   11   0.0000000000
4   11   3   12   -0.0398762129
4   11   4   8   0.0000000000
4   11   4   9   -0.0089283273
4   11   4   10   0.0000000000
4   11   4   11   0.4425580437
4   11   4   12   -0.0000000000
4   11   5   8   0.0001456562
4   11   5   10   -0.0398762129
4   11   5   11   -0.0000000000
4   11   5   12   0.0638974588
4   11   6   13   0.0643371719
4   11   7   14   0.0643371719
4   12   1   8   0.0000000000
4   12   1   9   -0.0027704667
4   12   1   11   0.0001456562
4   12   1   12   0.0000000000
4   12   2   8   -0.0027741833
4   12   2   9   -0.0000000000
4   12   2   10   -0.0001909817
4   12   2   12   -0.0044388860
4   12   3   8   0.0000000000
4   12   3   9   -0.0010784811
4   12   3   11   -0.0398762129
4   12   3   12   -0.0000000000
4   12   3   13   0.0000000000
4   12   4   8   0.0000987717
4   12   4   10   -0.0002577578
4   12   4   11   -0.0000000000
4   12   4   12   0.4144771507
4   12   5   8   -0.0000000000
4   12   5   9   0.0124319884
4   12   5   10   -0.0000000000
4   12   5   11   0.0638974588
4   12   5   12   0.0000000000
4   12   6   13   0.0000000000
4   12   6   14   -0.0000000000
4   12   7   13   -0.0000000000
4   12   7   14   -0.0000000000
4   13   1   13   0.0000000000
4   13   1   14   -0.0000000000
4   13   2   13   -0.0048288663
4   13   3   12   0.0000000000
4   13   3   13   -0.0000000005
4   13   3   14   0.0000000001
4   13   4   13   0.4149073416
4   13   5   13   0.0000000001
4   13   5   14   -0.0000000000
4   13   6   8   -0.0000000001
4   13   6   9   0.0134901439
4   13   6   10   -0.0000000001
4   13   6   11   0.0643371719
4   13   6   12   0.0000000000
4   13   7   8   0.0000000000
4   13   7   10   0.0000000000
4   13   7   12   -0.0000000000
4   14   1   13   -0.0000000000
4   14   1   14   0.0000000000
4   14   2   14   -0.0048288663
4   14   3   13   0.0000000001
4   14   3   14   0.0000000005
4   14   4   14   0.4149073416
4   14   5   13   -0.0000000000
4   14   5   14   -0.0000000001
4   14   6   8   0.0000000000
4   14   6   10   0.0000000000
4   14   6   12   -0.0000000000
4   14   7   8   -0.0000000000
4   14   7   9   0.0134901439
4   14   7   10   0.0000000001
4   14   7   11   0.0643371719
4   14   7   12   -0.0000000000
5   8   1   8   0.0143180581
5   8   1   9   -0.0000000000
5   8   1   10   -0.0020212542
5   8   1   11   0.0000000000
5   8   1   12   0.0109289844
5   8   2   8   -0.0000000000
5   8   2   9   0.0121671814
5   8   2   11   -0.0027704667
5   8   3   8   -0.0000860595
5   8   3   10   0.0006836830
5   8   3   12   0.0129348366
5   8   4   8   0.0000000004
5   8   4   9   -0.0531188057
5   8   4   10   -0.0000000000
5   8   4   11   0.0001456562
5   8   4   12   -0.0000000000
5   8   5   8   0.5235667408
5   8   5   9   -0.0000000000
5   8   5   10   -0.0043430824
5   8   5   11   0.0000000000
5   8   5   12   0.0006908942
5   8   6   9   0.0000000000
5   8   6   13   -0.0006409230
5   8   7   14   -0.0006409230
5   9   1   8   -0.0000000000
5   9   1   9   0.0143196463
5   9   1   11   -0.0027741833
5   9   2   8   0.0121671814
5   9   2   9   0.0000000001
5   9   2   10   -0.0020235373
5   9   2   11   -0.0000000000
5   9   2   12   0.0108796397
5   9   3   9   -0.0000851374
5   9   3   10   0.0000000000
5   9   3   11   -0.0001909817
5   9   3   12   0.0000000000
5   9   4   8   -0.0531188057
5   9   4   9   -0.0000000004
5   9   4   10   0.0009642688
5   9   4   12   0.0124319884
5   9   5   8   -0.0000000000
5   9   5   9   0.5235662949
5   9   5   10   -0.0000000000
5   9   5   11   -0.0044388860
5   9   5   12   0.0000000000
5   9   6   8   0.0000000000
5   9   7   14   -0.0000000000
5   10   1   8   -0.0020212542
5   10   1   10   0.0019969531
5   10   1   11   0.0000000000
5   10   1   12   0.0129348366
5   10   2   9   -0.0020235373
5   10   2   10   0.0000000000
5   10   2   11   -0.0010784811
5   10   2   12   0.0000000000
5   10   3   8   0.0006836830
5   10   3   9   0.0000000000
5   10   3   10   0.0109523722
5   10   3   12   0.0692806712
5   10   4   8   -0.0000000000
5   10   4   9   0.0009642688
5   10   4   11   -0.0398762129
5   10   4   12   -0.0000000000
5   10   5   8   -0.0043430824
5   10   5   9   -0.0000000000
5   10   5   10   0.4150883222
5   10   5   11   -0.0000000000
5   10   5   12   0.0122199532
5   10   6   11   0.0000000000
5   10   6   13   -0.0010321087
5   10   7   14   -0.0010321087
5   11   1   8   0.0000000000
5   11   1   9   -0.0027741833
5   11   1   10   0.0000000000
5   11   1   11   0.0000987717
5   11   1   12   -0.0000000000
5   11   2   8   -0.0027704667
5   11   2   9   -0.0000000000
5   11   2   10   -0.0010784811
5   11   2   12   0.0124319884
5   11   3   9   -0.0001909817
5   11   3   11   -0.0002577578
5   11   3   12   -0.0000000000
5   11   4   8   0.0001456562
5   11   4   10   -0.0398762129
5   11   4   11   -0.0000000000
5   11   4   12   0.0638974588
5   11   5   8   0.0000000000
5   11   5   9   -0.0044388860
5   11   5   10   -0.0000000000
5   11   5   11   0.4144771507
5   11   5   12   0.0000000000
5   11   6   10   0.0000000000
5   11   6   13   0.0000000000
5   11   6   14   -0.0000000000
5   11   7   13   -0.0000000000
5   11   7   14   -0.0000000000
5   12   1   8   0.0109289844
5   12   1   10   0.0129348366
5   12   1   11   -0.0000000000
5   12   1   12   0.0006908942
5   12   2   9   0.0108796397
5   12   2   10   0.0000000000
5   12   2   11   0.0124319884
5   12   2   12   0.0000000000
5   12   3   8   0.0129348366
5   12   3   9   0.0000000000
5   12   3   10   0.0692806712
5   12   3   11   -0.0000000000
5   12   3   12   0.0122199532
5   12   4   8   -0.0000000000
5   12   4   9   0.0124319884
5   12   4   10   -0.0000000000
5   12   4   11   0.0638974588
5   12   4   12   0.0000000000
5   12   5   8   0.0006908942
5   12   5   9   0.0000000000
5   12   5   10   0.0122199532
5   12   5   11   0.0000000000
5   12   5   12   0.4191875330
5   12   6   13   0.0164761065
5   12   7   14   0.0164761065
5   13   1   13   0.0014359719
5   13   2   13   0.0000000000
5   13   3   13   0.0088053719
5   13   4   13   0.0000000001
5   13   4   14   -0.0000000000
5   13   5   13   0.3833308446
5   13   6   8   -0.0006409230
5   13   6   10   -0.0010321087
5   13   6   11   0.0000000000
5   13   6   12   0.0164761065
5   13   7   11   -0.0000000000
5   14   1   14   0.0014359719
5   14   2   14   0.0000000000
5   14   3   14   0.0088053719
5   14   4   13   -0.0000000000
5   14   4   14   -0.0000000001
5   14   5   14   0.3833308446
5   14   6   11   -0.0000000000
5   14   7   8   -0.0006409230
5   14   7   9   -0.0000000000
5   14   7   10   -0.0010321087
5   14   7   11   -0.0000000000
5   14   7   12   0.0164761065
6   8   1   13   0.0117577736
6   8   2   13   -0.0000000000
6   8   2   14   0.0000000000
6   8   3   13   0.0136362873
6   8   4   13   -0.0000000001
6   8   4   14   0.0000000000
6   8   5   9   0.0000000000
6   8   5   13   -0.0006409230
6   8   6   8   0.5313497943
6   8   6   9   -0.0000000007
6   8   6   10   -0.0046936192
6   8   6   11   0.0000000000
6   8   6   12   0.0014359719
6   8   7   9   0.0000000002
6   8   7   11   -0.0000000000
6   9   1   13   -0.0000000000
6   9   1   14   0.0000000000
6   9   2   13   0.0117312432
6   9   3   13   0.0000000000
6   9   3   14   0.0000000000
6   9   4   13   0.0134901439
6   9   5   8   0.0000000000
6   9   6   8   -0.0000000007
6   9   6   9   0.5313499209
6   9   6   10   -0.0000000000
6   9   6   11   -0.0048288663
6   9   6   12   0.0000000000
6   9   7   8   0.0000000002
6   9   7   10   -0.0000000000
6   10   1   13   0.0136362873
6   10   2   13   0.0000000000
6   10   2   14   0.0000000000
6   10   3   13   0.0672917010
6   10   4   13   -0.0000000001
6   10   4   14   0.0000000000
6   10   5   11   0.0000000000
