Begin IJ Block
1   1   -25.6390108310
1   2   -0.0000000000
1   3   0.4896846358
1   4   -0.0000000039
1   5   0.0337420861
2   2   -25.6388904680
2   3   0.0000000038
2   4   0.4964704139
2   5   0.0000000003
3   3   -6.5565913599
3   4   -0.0000000000
3   5   0.0907606429
4   4   -6.5659316037
4   5   -0.0000000000
4   6   0.0000000000
5   5   -5.7790656991
6   6   -5.7984359348
7   7   -5.7984359348

End IJ Block
Begin IA Block
1   3   -0.0000000002
1   4   -0.1681667291
1   8   0.0000000000
1   9   0.0000000023
1   10   0.3671721410
1   11   0.0000000022
1   16   0.0060491952
2   3   0.0230626297
2   4   -0.0000000013
2   9   -0.2905170955
2   10   0.0000000029
2   11   -0.2765413651
2   12   -0.0000000000
2   16   0.0000000000
3   2   0.0000000000
3   4   0.5336655176
3   8   -0.0000000000
3   9   -0.0000000001
3   10   -1.1047795166
3   11   -0.0000000000
3   16   -0.0537706904
4   3   -0.2323731981
4   4   0.0000000000
4   6   0.0000000000
4   9   0.9404708733
4   10   -0.0000000001
4   11   0.7711468586
4   12   -0.0000000001
4   16   -0.0000000000
5   2   -0.0000000000
5   3   0.0000000000
5   4   -1.2821557257
5   7   0.0000000000
5   8   -0.0000000000
5   9   -0.0000000001
5   10   -0.7559921843
5   11   0.0000000001
5   15   0.0000000000
5   16   0.1853003576
6   1   0.0000000002
6   2   -0.0000000003
6   5   -0.0011247143
6   6   1.5530016474
6   7   0.0000000013
6   8   -0.0000000025
6   9   0.0000000000
6   11   -0.0000000000
6   14   0.1197862345
6   15   0.0000077269
7   1   -0.0000000003
7   2   -0.0000000002
7   5   1.5530016474
7   6   0.0011247143
7   7   -0.0000000024
7   8   -0.0000000013
7   14   0.0000077269
7   15   -0.1197862345

End IA Block
Begin AB Block
1   1   -5.8339520678
1   4   0.0000000000
1   5   0.0000000028
1   6   -0.0000000019
1   7   1.5558926124
1   8   -0.1392093234
1   10   0.0000000000
1   12   0.0000000000
1   13   -0.0000000000
1   14   -0.0000000003
1   15   -0.0000000005
1   16   -0.0000000000
2   2   -5.8339520678
2   4   -0.0000000000
2   5   0.0000000019
2   6   0.0000000029
2   7   0.1392093234
2   8   1.5558926124
2   10   -0.0000000000
2   12   -0.0000000000
2   13   -0.0000000000
2   14   0.0000000005
2   15   -0.0000000003
2   16   0.0000000000
3   3   -5.9632639380
3   4   0.0000000001
3   6   0.0000000000
3   9   -1.1280292550
3   10   0.0000000001
3   11   1.0437571385
3   12   0.0000000000
3   14   0.0000000000
3   16   -0.0000000000
4   4   -5.0563115760
4   8   0.0000000000
4   9   0.0000000000
4   10   -0.0554637565
4   11   -0.0000000000
4   16   -0.0188178376
5   5   -4.6630215413
5   7   -0.0000000004
5   8   -0.0000000002
5   14   -0.0000151622
5   15   -0.0229829799
6   6   -4.6630215413
6   7   0.0000000002
6   8   -0.0000000004
6   9   0.0000000000
6   11   -0.0000000000
6   14   0.0229829799
6   15   -0.0000151622
7   7   -4.5788103963
7   14   -0.0000000000
7   15   -0.0000000000
8   8   -4.5788103963
8   10   0.0000000000
8   14   0.0000000000
8   15   -0.0000000000
9   9   -4.2376865845
9   10   0.0000000000
9   11   0.1671523013
9   12   0.0000000000
9   16   -0.0000000000
10   10   -4.1225169097
10   11   -0.0000000000
10   16   -0.0062046127
11   11   -4.4297480390
11   12   0.0000000001
11   16   0.0000000000
12   12   -3.7130429156
13   13   -3.7130429156
14   14   -3.7425031611
15   15   -3.7425031611
16   16   -3.7482594890

End AB Block
Begin IJKL Block
1   8   1   8   2.1502547346
1   8   1   9   -0.0000000310
1   8   1   10   -0.2024715282
1   8   1   11   0.0000000048
1   8   1   12   -0.0112694657
1   8   2   8   -0.0000000310
1   8   2   9   1.9775057625
1   8   2   10   0.0000000016
1   8   2   11   -0.2054523803
1   8   2   12   0.0000000001
1   8   3   8   -0.2024715282
1   8   3   9   0.0000000016
1   8   3   10   0.0321348535
1   8   3   11   -0.0000000005
1   8   3   12   0.0015468172
1   8   4   8   0.0000000048
1   8   4   9   -0.2054523803
1   8   4   10   -0.0000000005
1   8   4   11   0.0331145430
1   8   4   12   -0.0000000000
1   8   5   8   -0.0112694657
1   8   5   9   0.0000000001
1   8   5   10   0.0015468172
1   8   5   11   -0.0000000000
1   8   5   12   0.0108945233
1   8   6   13   0.0117826064
1   8   7   14   0.0117826064
1   9   1   8   -0.0000000310
1   9   1   9   2.1502103582
1   9   1   10   0.0000000016
1   9   1   11   -0.2055065155
1   9   1   12   0.0000000001
1   9   2   8   1.9775059991
1   9   2   9   0.0000000310
1   9   2   10   -0.2025363053
1   9   2   11   -0.0000000016
1   9   2   12   -0.0094158932
1   9   3   8   0.0000000016
1   9   3   9   -0.2024689918
1   9   3   10   -0.0000000000
1   9   3   11   0.0325933875
1   9   4   8   -0.2054525899
1   9   4   9   -0.0000000016
1   9   4   10   0.0325959446
1   9   4   11   0.0000000000
1   9   4   12   0.0021504117
1   9   5   8   0.0000000001
1   9   5   9   -0.0112695533
1   9   5   11   0.0021530311
1   9   5   12   -0.0000000000
1   9   6   13   0.0000000001
1   9   6   14   0.0000000000
1   9   7   13   0.0000000000
1   9   7   14   -0.0000000001
1   10   1   8   -0.2024715282
1   10   1   9   0.0000000016
1   10   1   10   0.5760537560
1   10   1   11   -0.0000000063
1   10   1   12   -0.0005588099
1   10   2   8   0.0000000016
1   10   2   9   -0.2025405605
1   10   2   10   -0.0000000000
1   10   2   11   0.4043453019
1   10   3   8   0.0322973566
1   10   3   9   -0.0000000000
1   10   3   10   -0.0083519354
1   10   3   11   0.0000000001
1   10   3   12   -0.0005434069
1   10   4   8   -0.0000000005
1   10   4   9   0.0326393591
1   10   4   10   0.0000000001
1   10   4   11   -0.0087608565
1   10   4   12   -0.0000000000
1   10   5   8   0.0015944773
1   10   5   10   -0.0016381563
1   10   5   11   -0.0000000000
1   10   5   12   0.0128729377
1   10   6   13   0.0136273565
1   10   7   14   0.0136273565
1   11   1   8   0.0000000048
1   11   1   9   -0.2055065155
1   11   1   10   -0.0000000063
1   11   1   11   0.5807850147
1   11   1   12   -0.0000000007
1   11   2   8   -0.2054525899
1   11   2   9   -0.0000000016
1   11   2   10   0.4043486762
1   11   2   11   0.0000000000
1   11   2   12   0.0427650839
1   11   3   8   -0.0000000005
1   11   3   9   0.0326400348
1   11   3   10   0.0000000001
1   11   3   11   -0.0088469820
1   11   3   12   0.0000000000
1   11   4   8   0.0331419216
1   11   4   9   0.0000000000
1   11   4   10   -0.0087786708
1   11   4   11   0.0000000001
1   11   4   12   -0.0001270746
1   11   5   8   -0.0000000000
1   11   5   9   0.0021579925
1   11   5   10   -0.0000000000
1   11   5   11   -0.0001843071
1   11   5   12   -0.0000000001
1   11   6   13   -0.0000000000
1   11   6   14   0.0000000000
1   11   7   13   0.0000000000
1   11   7   14   -0.0000000002
1   12   1   8   -0.0112694657
1   12   1   9   0.0000000001
1   12   1   10   -0.0005588099
1   12   1   11   -0.0000000007
1   12   1   12   0.5162076451
1   12   2   8   0.0000000001
1   12   2   9   -0.0094171528
1   12   2   11   0.0427636612
1   12   2   12   -0.0000000001
1   12   2   13   0.0000000000
1   12   3   8   0.0015944773
1   12   3   10   -0.0005205827
1   12   3   11   0.0000000000
1   12   3   12   -0.0046145833
1   12   4   8   -0.0000000000
1   12   4   9   0.0021539484
1   12   4   10   -0.0000000000
