Begin IJ Block
2   9   4   9   -0.2052120403
2   9   4   10   0.0000000041
2   9   4   11   0.0330245742
2   9   4   12   0.0000000002
2   9   5   8   -0.0073144239
2   9   5   9   -0.0000000015
2   9   5   10   0.0012505512
2   9   5   11   0.0000000002
2   9   5   12   0.0109745755
2   9   6   13   0.0118349097
2   9   7   9   -0.0000000000
2   9   7   14   0.0118349097
2   10   1   8   0.0000000128
2   10   1   9   -0.2035010808
2   10   1   10   -0.0000000002
2   10   1   11   0.4116497039
2   10   1   12   0.0000000000
2   10   1   14   0.0000000000
2   10   2   8   -0.2034761902
2   10   2   9   -0.0000000381
2   10   2   10   0.5710759363
2   10   2   11   0.0000000514
2   10   2   12   -0.0014512063
2   10   3   8   -0.0000000000
2   10   3   9   0.0324555843
2   10   3   10   -0.0000000005
2   10   3   11   -0.0087277001
2   10   3   12   -0.0000000000
2   10   4   8   0.0327304680
2   10   4   9   0.0000000041
2   10   4   10   -0.0087283631
2   10   4   11   -0.0000000005
2   10   4   12   0.0001051144
2   10   5   8   0.0000000000
2   10   5   9   0.0012505512
2   10   5   10   -0.0000000001
2   10   5   11   0.0008253263
2   10   5   12   0.0000000008
2   10   5   14   -0.0000000000
2   10   6   13   0.0000000011
2   10   6   14   0.0000000000
2   10   7   12   -0.0000000000
2   10   7   13   0.0000000000
2   10   7   14   0.0000000006
2   11   1   8   -0.2051474545
2   11   1   9   -0.0000000129
2   11   1   10   0.4116497039
2   11   1   11   0.0000000002
2   11   1   12   0.0348601997
2   11   2   8   -0.0000000129
2   11   2   9   -0.2052120403
2   11   2   10   0.0000000514
2   11   2   11   0.5745303333
2   11   2   12   0.0000000044
2   11   2   14   0.0000000000
2   11   3   8   0.0327305165
2   11   3   9   0.0000000041
2   11   3   10   -0.0087277001
2   11   3   11   -0.0000000006
2   11   3   12   -0.0005869793
2   11   4   8   0.0000000000
2   11   4   9   0.0330245742
2   11   4   10   -0.0000000005
2   11   4   11   -0.0088486141
2   11   4   12   -0.0000000000
2   11   5   8   0.0016896504
2   11   5   9   0.0000000002
2   11   5   10   0.0008253263
2   11   5   11   -0.0000000000
2   11   5   12   0.0126828833
2   11   6   13   0.0136105973
2   11   7   14   0.0136105973
2   12   1   8   0.0000000004
2   12   1   9   -0.0073144239
2   12   1   10   0.0000000000
2   12   1   11   0.0348601997
2   12   1   12   -0.0000000005
2   12   1   14   -0.0000000001
2   12   2   8   -0.0089446965
2   12   2   9   -0.0000000015
2   12   2   10   -0.0014512063
2   12   2   11   0.0000000044
2   12   2   12   0.5113469072
2   12   3   8   0.0000000000
2   12   3   9   0.0012505512
2   12   3   10   -0.0000000000
2   12   3   11   -0.0005869793
2   12   3   12   -0.0000000003
2   12   3   14   0.0000000000
2   12   4   8   0.0016917279
2   12   4   9   0.0000000002
2   12   4   10   0.0001051144
2   12   4   11   -0.0000000000
2   12   4   12   -0.0044621731
2   12   5   8   -0.0000000000
2   12   5   9   0.0109745755
2   12   5   10   0.0000000008
2   12   5   11   0.0126828833
2   12   5   12   -0.0000000000
2   12   6   13   0.0000000000
2   12   6   14   0.0000000000
2   12   7   8   -0.0000000000
2   12   7   10   -0.0000000000
2   12   7   13   0.0000000000
2   12   7   14   0.0000000000
2   13   1   13   0.0000000077
2   13   1   14   0.0000000009
2   13   2   13   0.5211569104
2   13   3   13   -0.0000000004
2   13   3   14   -0.0000000000
2   13   4   13   -0.0048216603
2   13   5   13   -0.0000000001
2   13   5   14   0.0000000000
2   13   6   8   0.0000000003
2   13   6   9   0.0118349097
2   13   6   10   0.0000000011
2   13   6   11   0.0136105973
2   13   6   12   0.0000000000
2   13   7   8   0.0000000000
2   13   7   10   0.0000000000
2   13   7   12   0.0000000000
2   14   1   8   -0.0000000000
2   14   1   10   0.0000000000
2   14   1   12   -0.0000000001
2   14   1   13   0.0000000009
2   14   1   14   -0.0000000071
2   14   2   9   -0.0000000000
2   14   2   11   0.0000000000
2   14   2   14   0.5211569104
2   14   3   12   0.0000000000
2   14   3   13   -0.0000000000
2   14   3   14   -0.0000000002
2   14   4   14   -0.0048216603
2   14   5   8   -0.0000000000
2   14   5   10   -0.0000000000
2   14   5   13   0.0000000000
2   14   5   14   -0.0000000001
2   14   6   8   0.0000000000
2   14   6   10   0.0000000000
2   14   6   12   0.0000000000
2   14   7   8   -0.0000000002
2   14   7   9   0.0118349097
2   14   7   10   0.0000000006
2   14   7   11   0.0136105973
2   14   7   12   0.0000000000
3   8   1   8   -0.2034765939
3   8   1   9   0.0000000128
3   8   1   10   0.0324557298
3   8   1   11   -0.0000000041
3   8   1   12   0.0012491435
3   8   2   8   0.0000000128
3   8   2   9   -0.2035010808
3   8   2   10   -0.0000000000
3   8   2   11   0.0327305165
3   8   2   12   0.0000000000
3   8   3   8   0.5710759319
3   8   3   9   -0.0000000002
3   8   3   10   -0.0086244511
3   8   3   11   0.0000000005
3   8   3   12   -0.0013559156
3   8   4   8   -0.0000000514
3   8   4   9   0.4116497039
3   8   4   10   0.0000000005
3   8   4   11   -0.0087202959
3   8   4   12   -0.0000000001
3   8   5   8   -0.0014512713
3   8   5   9   0.0000000000
3   8   5   10   -0.0004205202
3   8   5   11   -0.0000000000
3   8   5   12   0.0130260575
3   8   6   13   0.0137310598
3   8   7   9   0.0000000000
3   8   7   14   0.0137310598
3   9   1   8   0.0000000128
3   9   1   9   -0.2034761902
3   9   1   10   -0.0000000000
3   9   1   11   0.0327304680
3   9   1   12   0.0000000000
3   9   2   8   -0.2035010808
3   9   2   9   -0.0000000381
3   9   2   10   0.0324555843
3   9   2   11   0.0000000041
3   9   2   12   0.0012505512
3   9   3   8   -0.0000000002
3   9   3   9   0.5710759363
3   9   3   10   -0.0000000005
3   9   3   11   -0.0087283631
3   9   3   12   -0.0000000001
3   9   4   8   0.4116497039
3   9   4   9   0.0000000514
3   9   4   10   -0.0087277001
3   9   4   11   -0.0000000005
3   9   4   12   0.0008253263
3   9   5   8   0.0000000000
3   9   5   9   -0.0014512063
3   9   5   10   -0.0000000000
3   9   5   11   0.0001051144
3   9   5   12   0.0000000008
3   9   5   14   -0.0000000000
3   9   6   13   0.0000000011
3   9   6   14   0.0000000000
3   9   7   8   0.0000000000
3   9   7   12   -0.0000000000
3   9   7   13   0.0000000000
3   9   7   14   0.0000000006
3   10   1   8   0.0324557298
3   10   1   9   -0.0000000000
3   10   1   10   -0.0086244511
3   10   1   11   0.0000000005
3   10   1   12   -0.0004205202
3   10   2   8   -0.0000000000
3   10   2   9   0.0324555843
3   10   2   10   -0.0000000005
3   10   2   11   -0.0087277001
3   10   2   12   -0.0000000000
3   10   3   8   -0.0086244511
3   10   3   9   -0.0000000005
3   10   3   10   0.4274077354
3   10   3   11   -0.0000000001
3   10   3   12   -0.0080080605
3   10   4   8   0.0000000005
3   10   4   9   -0.0087277001
3   10   4   10   -0.0000000001
3   10   4   11   0.2673882304
3   10   4   12   -0.0000000000
3   10   5   8   -0.0004205202
3   10   5   9   -0.0000000000
3   10   5   10   -0.0080080605
3   10   5   11   -0.0000000000
3   10   5   12   0.0672789340
3   10   6   13   0.0671784599
3   10   7   14   0.0671784599
3   11   1   8   -0.0000000041
3   11   1   9   0.0327304680
3   11   1   10   0.0000000005
3   11   1   11   -0.0087895819
3   11   1   12   0.0000000000
3   11   2   8   0.0327305165
3   11   2   9   0.0000000041
3   11   2   10   -0.0087277001
3   11   2   11   -0.0000000006
3   11   2   12   -0.0005869793
3   11   3   8   0.0000000005
3   11   3   9   -0.0087283631
3   11   3   10   -0.0000000001
3   11   3   11   0.4281621186
3   11   3   12   -0.0000000000
3   11   3   14   0.0000000000
3   11   4   8   -0.0087202959
3   11   4   9   -0.0000000005
3   11   4   10   0.2673882304
3   11   4   11   0.0000000001
3   11   4   12   0.0268549173
3   11   5   8   -0.0000000000
3   11   5   9   0.0001051144
3   11   5   10   -0.0000000000
3   11   5   11   -0.0017137082
3   11   5   12   -0.0000000001
3   11   5   14   -0.0000000000
3   11   6   13   0.0000000014
3   11   6   14   0.0000000002
3   11   7   12   -0.0000000000
3   11   7   13   0.0000000002
3   11   7   14   -0.0000000013
3   12   1   8   0.0012491435
3   12   1   9   0.0000000000
